Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,1/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,18:55,12:00 02 May,17h 5m,1 stop,In-flight meal not included,9663
Jet Airways,12/06/2019,Banglore,Delhi,BLR ? DEL,08:20,11:20,3h,non-stop,No info,8016
Air Asia,9/06/2019,Kolkata,Banglore,CCU ? IXR ? DEL ? BLR,15:10,23:30,8h 20m,2 stops,No info,7870
Jet Airways,18/06/2019,Banglore,Delhi,BLR ? DEL,18:55,22:00,3h 5m,non-stop,No info,8016
Air India,15/06/2019,Delhi,Cochin,DEL ? BOM ? COK,21:00,07:40 16 Jun,10h 40m,1 stop,No info,8372
Multiple carriers,9/05/2019,Delhi,Cochin,DEL ? BOM ? COK,06:00,19:15,13h 15m,1 stop,No info,8266
Air India,15/06/2019,Delhi,Cochin,DEL ? AMD ? BOM ? COK,19:45,19:15 16 Jun,23h 30m,2 stops,No info,9653
Jet Airways,12/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,08:25,20:45,12h 20m,1 stop,In-flight meal not included,9899
Multiple carriers,15/05/2019,Delhi,Cochin,DEL ? BOM ? COK,10:35,19:15,8h 40m,1 stop,No info,7575
Jet Airways,27/06/2019,Banglore,Delhi,BLR ? DEL,11:10,14:05,2h 55m,non-stop,No info,8016
Multiple carriers,27/05/2019,Delhi,Cochin,DEL ? BOM ? COK,10:35,19:15,8h 40m,1 stop,No info,8625
Jet Airways,6/06/2019,Banglore,Delhi,BLR ? DEL,11:10,14:05,2h 55m,non-stop,No info,8016
Air India,9/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,09:25,18:30,9h 5m,1 stop,No info,8891
Jet Airways,9/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,14:05,10:05 10 May,20h,1 stop,In-flight meal not included,7757
Air India,24/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,09:25,18:30,9h 5m,1 stop,No info,8576
IndiGo,18/05/2019,Delhi,Cochin,DEL ? BOM ? COK,09:15,01:30 19 May,16h 15m,1 stop,No info,7503
Air India,15/05/2019,Delhi,Cochin,DEL ? BOM ? COK,13:00,19:15,6h 15m,1 stop,No info,8372
Jet Airways,24/06/2019,Banglore,Delhi,BLR ? DEL,19:50,22:50,3h,non-stop,No info,8016
Air India,24/06/2019,Delhi,Cochin,DEL ? BOM ? COK,07:00,19:15,12h 15m,1 stop,No info,8879
Jet Airways,9/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,06:30,04:40 10 Jun,22h 10m,1 stop,In-flight meal not included,9663
Jet Airways,15/06/2019,Delhi,Cochin,DEL ? IDR ? BOM ? COK,21:25,12:35 16 Jun,15h 10m,2 stops,In-flight meal not included,9905
Multiple carriers,24/06/2019,Delhi,Cochin,DEL ? BOM ? COK,06:00,21:00,15h,1 stop,No info,7740
Multiple carriers,21/05/2019,Delhi,Cochin,DEL ? BOM ? COK,06:00,12:35,6h 35m,1 stop,No info,9794
Multiple carriers,27/06/2019,Delhi,Cochin,DEL ? BOM ? COK,07:30,19:15,11h 45m,1 stop,No info,8266
Air India,24/05/2019,Banglore,Delhi,BLR ? DEL,06:10,08:55,2h 45m,non-stop,No info,8273
Multiple carriers,15/06/2019,Delhi,Cochin,DEL ? BOM ? COK,10:00,01:30 16 Jun,15h 30m,1 stop,No info,8510
Air India,6/06/2019,Delhi,Cochin,DEL ? JAI ? BOM ? COK,12:00,07:40 07 Jun,19h 40m,2 stops,No info,8603
Air India,6/06/2019,Delhi,Cochin,DEL ? JAI ? BOM ? COK,12:00,19:15,7h 15m,2 stops,No info,8603
SpiceJet,9/06/2019,Kolkata,Banglore,CCU ? KNU ? BLR,11:35,18:50,7h 15m,1 stop,No info,8479
Vistara,9/06/2019,Kolkata,Banglore,CCU ? DEL ? BLR,07:10,09:05 10 Jun,25h 55m,1 stop,No info,9397
Jet Airways,21/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,09:35,14:25 22 May,28h 50m,1 stop,In-flight meal not included,9314
Air India,12/06/2019,Delhi,Cochin,DEL ? AMD ? BOM ? COK,16:40,19:15 13 Jun,26h 35m,2 stops,No info,9443
Jet Airways,27/06/2019,Banglore,Delhi,BLR ? DEL,08:20,11:20,3h,non-stop,No info,8016
Jet Airways,1/06/2019,Banglore,Delhi,BLR ? DEL,19:50,22:50,3h,non-stop,No info,8016
Vistara,9/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,07:10,22:40,15h 30m,1 stop,No info,7927
Jet Airways,6/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,17:00,18:00 07 May,25h,1 stop,In-flight meal not included,9314
Air India,18/05/2019,Delhi,Cochin,DEL ? BOM ? COK,23:00,07:40 19 May,8h 40m,1 stop,No info,8372
Multiple carriers,9/05/2019,Delhi,Cochin,DEL ? BOM ? COK,08:45,19:15,10h 30m,1 stop,No info,8266
Air India,9/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,09:25,07:55 10 May,22h 30m,1 stop,No info,8366
Vistara,6/06/2019,Kolkata,Banglore,CCU ? DEL ? BLR,07:10,09:05 07 Jun,25h 55m,1 stop,No info,8452
Multiple carriers,15/06/2019,Delhi,Cochin,DEL ? HYD ? COK,07:05,22:30,15h 25m,1 stop,No info,9646
Air India,24/05/2019,Kolkata,Banglore,CCU ? IXR ? BBI ? BLR,05:50,13:15,7h 25m,2 stops,No info,7662
Jet Airways,9/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,14:05,04:40 10 May,14h 35m,1 stop,In-flight meal not included,8586
Jet Airways,12/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,08:25,18:15,9h 50m,1 stop,In-flight meal not included,9899
Jet Airways,15/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,09:35,14:25 16 May,28h 50m,1 stop,In-flight meal not included,9314
Jet Airways,21/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,08:25,08:15 22 May,23h 50m,1 stop,In-flight meal not included,8586
Multiple carriers,27/05/2019,Delhi,Cochin,DEL ? BOM ? COK,10:00,21:00,11h,1 stop,No info,9718
Jet Airways,21/05/2019,Kolkata,Banglore,CCU ? GAU ? BLR,10:20,17:35,7h 15m,1 stop,No info,8355
Air India,12/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,09:25,18:30,9h 5m,1 stop,No info,8576
Multiple carriers,12/06/2019,Delhi,Cochin,DEL ? BOM ? COK,11:40,19:15,7h 35m,1 stop,No info,8266
Jet Airways,24/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,16:30,09:20 25 May,16h 50m,1 stop,In-flight meal not included,9663
Jet Airways,21/05/2019,Mumbai,Hyderabad,BOM ? HYD,07:05,08:30,1h 25m,non-stop,No info,8040
Jet Airways,1/06/2019,Banglore,Delhi,BLR ? DEL,07:10,10:10,3h,non-stop,No info,8016
IndiGo,9/05/2019,Delhi,Cochin,DEL ? PNQ ? COK,23:30,04:35 10 May,5h 5m,1 stop,No info,8177
Air India,27/05/2019,Delhi,Cochin,DEL ? BOM ? COK,13:00,19:15,6h 15m,1 stop,No info,9719
Jet Airways,24/05/2019,Mumbai,Hyderabad,BOM ? HYD,10:20,11:50,1h 30m,non-stop,No info,8040
Air India,6/06/2019,Kolkata,Banglore,CCU ? GAU ? BLR,16:45,21:05 07 Jun,28h 20m,1 stop,No info,7662
Multiple carriers,15/05/2019,Delhi,Cochin,DEL ? BOM ? COK,08:30,19:15,10h 45m,1 stop,No info,8099
Air India,21/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,09:25,18:30,9h 5m,1 stop,No info,8366
Jet Airways,21/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,21:10,04:40 22 May,7h 30m,1 stop,In-flight meal not included,8586
Jet Airways,6/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,09:35,09:45 07 May,24h 10m,1 stop,In-flight meal not included,8066
Jet Airways,15/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,18:55,09:20 16 May,14h 25m,1 stop,In-flight meal not included,9663
Air India,27/06/2019,Delhi,Cochin,DEL ? JAI ? BOM ? COK,12:00,19:15,7h 15m,2 stops,No info,8603
Multiple carriers,15/05/2019,Delhi,Cochin,DEL ? HYD ? COK,07:05,22:30,15h 25m,1 stop,No info,9646
Jet Airways,6/06/2019,Kolkata,Banglore,CCU ? GAU ? BLR,10:20,17:35,7h 15m,1 stop,In-flight meal not included,9689
Vistara,18/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,07:10,22:40,15h 30m,1 stop,No info,9187
Multiple carriers,18/05/2019,Delhi,Cochin,DEL ? HYD ? COK,07:10,22:30,15h 20m,1 stop,No info,7740
IndiGo,15/05/2019,Delhi,Cochin,DEL ? BOM ? COK,08:30,21:00,12h 30m,1 stop,No info,7503
Jet Airways,9/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,21:10,08:15 10 May,11h 5m,1 stop,In-flight meal not included,9663
Multiple carriers,3/06/2019,Delhi,Cochin,DEL ? BOM ? COK,06:00,19:15,13h 15m,1 stop,No info,9736
Jet Airways,6/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,16:30,04:40 07 May,12h 10m,1 stop,In-flight meal not included,8586
Air India,6/06/2019,Delhi,Cochin,DEL ? BLR ? COK,13:30,23:00,9h 30m,1 stop,No info,8907
Multiple carriers,15/05/2019,Delhi,Cochin,DEL ? BOM ? COK,09:15,19:15,10h,1 stop,No info,8099
Air India,24/06/2019,Delhi,Cochin,DEL ? JAI ? BOM ? COK,12:00,07:40 25 Jun,19h 40m,2 stops,No info,9548
Vistara,1/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,07:10,10:45 02 May,27h 35m,1 stop,No info,9187
Multiple carriers,15/05/2019,Delhi,Cochin,DEL ? BOM ? COK,04:55,12:35,7h 40m,1 stop,No info,9103
Vistara,12/06/2019,Kolkata,Banglore,CCU ? DEL ? BLR,07:10,20:20,13h 10m,1 stop,No info,8610
Multiple carriers,9/05/2019,Delhi,Cochin,DEL ? BOM ? COK,13:00,21:00,8h,1 stop,No info,8073
Jet Airways,21/06/2019,Banglore,Delhi,BLR ? DEL,17:45,20:45,3h,non-stop,No info,8541
Air India,24/06/2019,Delhi,Cochin,DEL ? BOM ? COK,03:50,19:15,15h 25m,1 stop,No info,8669
Multiple carriers,18/05/2019,Delhi,Cochin,DEL ? BOM ? COK,06:00,19:15,13h 15m,1 stop,No info,8476
Air India,21/05/2019,Delhi,Cochin,DEL ? JAI ? BOM ? COK,12:00,07:40 22 May,19h 40m,2 stops,No info,9653
Vistara,9/06/2019,Kolkata,Banglore,CCU ? DEL ? BLR,17:00,20:20 10 Jun,27h 20m,1 stop,No info,8610
Multiple carriers,9/05/2019,Delhi,Cochin,DEL ? BOM ? COK,04:55,19:00,14h 5m,1 stop,No info,9103
SpiceJet,1/05/2019,Kolkata,Banglore,CCU ? IXB ? BLR,15:55,21:25,5h 30m,1 stop,No info,8844
Air India,12/06/2019,Delhi,Cochin,DEL ? BOM ? COK,21:00,07:40 13 Jun,10h 40m,1 stop,No info,8372
Vistara,9/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,17:00,20:20 10 May,27h 20m,1 stop,No info,9555
Jet Airways,9/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,16:30,10:05 10 May,17h 35m,1 stop,In-flight meal not included,8586
Vistara,12/06/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:20,18:50 13 Jun,22h 30m,1 stop,No info,8610
Air India,1/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,09:25,07:55 02 May,22h 30m,1 stop,No info,8366
Vistara,1/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:20,23:25 02 May,27h 5m,1 stop,No info,8085
Jet Airways,12/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,08:25,09:20 13 May,24h 55m,1 stop,In-flight meal not included,9663
Multiple carriers,18/05/2019,Delhi,Cochin,DEL ? BOM ? COK,12:50,01:30 19 May,12h 40m,1 stop,No info,7670
Multiple carriers,21/05/2019,Delhi,Cochin,DEL ? BOM ? COK,09:15,19:15,10h,1 stop,No info,8099
Jet Airways,9/05/2019,Delhi,Cochin,DEL ? COK,11:00,14:15,3h 15m,non-stop,No info,9564
Multiple carriers,21/05/2019,Delhi,Cochin,DEL ? BOM ? COK,04:55,19:15,14h 20m,1 stop,No info,7575
Multiple carriers,27/05/2019,Delhi,Cochin,DEL ? HYD ? COK,07:10,22:30,15h 20m,1 stop,No info,7878
Air India,24/05/2019,Delhi,Cochin,DEL ? BOM ? COK,07:00,19:15,12h 15m,1 stop,No info,9929
Air India,15/06/2019,Delhi,Cochin,DEL ? AMD ? BOM ? COK,19:45,19:15 16 Jun,23h 30m,2 stops,No info,9653
Vistara,12/06/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:20,22:40 13 Jun,26h 20m,1 stop,No info,7927
Vistara,6/06/2019,Kolkata,Banglore,CCU ? DEL ? BLR,17:00,20:20 07 Jun,27h 20m,1 stop,No info,8820
Multiple carriers,1/06/2019,Delhi,Cochin,DEL ? BOM ? COK,13:00,21:00,8h,1 stop,No info,7933
Air India,18/05/2019,Delhi,Cochin,DEL ? BOM ? COK,08:00,19:15,11h 15m,1 stop,No info,8879
Vistara,6/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,17:00,09:05 07 May,16h 5m,1 stop,No info,8137
Jet Airways,1/06/2019,Banglore,Delhi,BLR ? DEL,08:20,11:20,3h,non-stop,No info,8016
Multiple carriers,6/06/2019,Delhi,Cochin,DEL ? BOM ? COK,19:00,01:30 07 Jun,6h 30m,1 stop,No info,7530
Multiple carriers,9/05/2019,Delhi,Cochin,DEL ? BOM ? COK,10:20,19:00,8h 40m,1 stop,No info,9794
Multiple carriers,3/06/2019,Delhi,Cochin,DEL ? HYD ? COK,09:45,22:30,12h 45m,1 stop,No info,9646
IndiGo,15/05/2019,Delhi,Cochin,DEL ? BOM ? COK,16:00,01:30 16 May,9h 30m,1 stop,No info,7923
Jet Airways,12/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,20:00,04:40 13 May,8h 40m,1 stop,In-flight meal not included,8586
Multiple carriers,3/06/2019,Delhi,Cochin,DEL ? HYD ? COK,13:15,22:30,9h 15m,1 stop,No info,9646
Air India,1/06/2019,Delhi,Cochin,DEL ? BOM ? COK,10:00,19:15,9h 15m,1 stop,No info,9929
Jet Airways,6/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,18:55,04:40 07 Jun,9h 45m,1 stop,In-flight meal not included,7757
Jet Airways,18/05/2019,Kolkata,Banglore,CCU ? GAU ? BLR,11:50,17:35,5h 45m,1 stop,No info,8781
SpiceJet,24/05/2019,Kolkata,Banglore,CCU ? IXB ? BLR,11:15,18:30,7h 15m,1 stop,No info,9630
Vistara,9/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,07:10,18:50,11h 40m,1 stop,No info,8610
Vistara,15/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:20,09:05 16 May,12h 45m,1 stop,No info,8452
Air India,24/06/2019,Delhi,Cochin,DEL ? HYD ? MAA ? COK,13:15,09:25 25 Jun,20h 10m,2 stops,No info,8839
Air India,1/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,09:25,18:30,9h 5m,1 stop,No info,8891
Jet Airways,24/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,18:55,04:40 25 May,9h 45m,1 stop,In-flight meal not included,8586
Vistara,9/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,17:00,18:50 10 May,25h 50m,1 stop,No info,8820
Vistara,9/06/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:20,23:25 10 Jun,27h 5m,1 stop,No info,8085
Jet Airways,18/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,14:05,12:00 19 May,21h 55m,1 stop,In-flight meal not included,9663
Jet Airways,12/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,16:30,09:20 13 Jun,16h 50m,1 stop,In-flight meal not included,8529
Multiple carriers,18/05/2019,Delhi,Cochin,DEL ? BOM ? COK,08:45,21:00,12h 15m,1 stop,No info,7670
Multiple carriers,18/05/2019,Delhi,Cochin,DEL ? BOM ? COK,10:35,19:00,8h 25m,1 stop,No info,9627
Jet Airways,21/06/2019,Mumbai,Hyderabad,BOM ? HYD,07:05,08:30,1h 25m,non-stop,No info,8040
Jet Airways,12/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,20:00,16:20 13 Jun,20h 20m,1 stop,In-flight meal not included,8529
Jet Airways,15/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,06:30,12:00,5h 30m,1 stop,In-flight meal not included,9663
Multiple carriers,18/05/2019,Delhi,Cochin,DEL ? BOM ? COK,18:00,01:30 19 May,7h 30m,1 stop,No info,9595
Jet Airways,6/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,14:05,04:40 07 May,14h 35m,1 stop,In-flight meal not included,9663
Multiple carriers,21/05/2019,Delhi,Cochin,DEL ? BOM ? COK,10:35,19:15,8h 40m,1 stop,No info,7575
Air India,21/05/2019,Delhi,Cochin,DEL ? AMD ? BOM ? COK,19:45,19:15 22 May,23h 30m,2 stops,No info,9443
Air India,24/06/2019,Delhi,Cochin,DEL ? BOM ? COK,19:00,07:40 25 Jun,12h 40m,1 stop,No info,8372
Multiple carriers,9/06/2019,Delhi,Cochin,DEL ? BOM ? COK,19:00,01:30 10 Jun,6h 30m,1 stop,No info,7530
Jet Airways,12/05/2019,Kolkata,Banglore,CCU ? GAU ? BLR,10:20,17:35,7h 15m,1 stop,No info,9358
Air India,6/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,09:25,07:55 07 May,22h 30m,1 stop,No info,8366
Vistara,9/06/2019,Kolkata,Banglore,CCU ? DEL ? BLR,17:00,10:45 10 Jun,17h 45m,1 stop,No info,9922
Jet Airways,18/06/2019,Banglore,Delhi,BLR ? DEL,11:10,14:05,2h 55m,non-stop,No info,8016
Air India,21/05/2019,Delhi,Cochin,DEL ? BOM ? COK,13:00,19:15,6h 15m,1 stop,No info,8372
Multiple carriers,1/06/2019,Delhi,Cochin,DEL ? BOM ? COK,04:55,19:15,14h 20m,1 stop,No info,8835
Jet Airways,9/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,08:25,09:20 10 May,24h 55m,1 stop,In-flight meal not included,9663
GoAir,21/05/2019,Kolkata,Banglore,CCU ? AMD ? BLR,16:40,00:15 22 May,7h 35m,1 stop,No info,8855
Vistara,9/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:20,10:45 10 May,14h 25m,1 stop,No info,8452
Multiple carriers,9/06/2019,Delhi,Cochin,DEL ? HYD ? COK,09:45,16:10,6h 25m,1 stop,No info,9646
Jet Airways,15/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,06:30,23:35,17h 5m,1 stop,In-flight meal not included,8586
Jet Airways,12/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,06:30,19:50,13h 20m,1 stop,In-flight meal not included,8586
Jet Airways,18/06/2019,Banglore,Delhi,BLR ? DEL,08:20,11:20,3h,non-stop,No info,8016
Air India,27/05/2019,Delhi,Cochin,DEL ? BOM ? COK,09:00,19:15,10h 15m,1 stop,No info,9929
Multiple carriers,3/06/2019,Delhi,Cochin,DEL ? BOM ? COK,10:00,01:30 04 Jun,15h 30m,1 stop,No info,9508
Air Asia,1/06/2019,Delhi,Cochin,DEL ? BLR ? COK,07:55,22:25,14h 30m,1 stop,No info,8759
Jet Airways,21/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,06:30,09:20 22 May,26h 50m,1 stop,In-flight meal not included,9663
Air Asia,21/05/2019,Delhi,Cochin,DEL ? BLR ? COK,16:45,07:10 22 May,14h 25m,1 stop,No info,8327
Jet Airways,12/06/2019,Banglore,Delhi,BLR ? DEL,17:45,20:45,3h,non-stop,No info,8016
Vistara,6/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:20,10:45 07 May,14h 25m,1 stop,No info,8662
Multiple carriers,12/06/2019,Delhi,Cochin,DEL ? HYD ? COK,13:05,22:30,9h 25m,1 stop,No info,9646
Vistara,1/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:20,09:05 02 May,12h 45m,1 stop,No info,8452
Vistara,6/06/2019,Kolkata,Banglore,CCU ? DEL ? BLR,07:10,20:20,13h 10m,1 stop,No info,8610
Jet Airways,24/05/2019,Mumbai,Hyderabad,BOM ? HYD,07:05,08:30,1h 25m,non-stop,No info,8040
Multiple carriers,18/05/2019,Delhi,Cochin,DEL ? BOM ? COK,10:20,19:15,8h 55m,1 stop,No info,8476
Jet Airways,12/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,08:25,19:50,11h 25m,1 stop,In-flight meal not included,8586
Air India,24/06/2019,Delhi,Cochin,DEL ? AMD ? BOM ? COK,16:40,19:15 25 Jun,26h 35m,2 stops,No info,9443
Vistara,24/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:20,18:50 25 May,22h 30m,1 stop,No info,9345
Jet Airways,3/05/2019,Mumbai,Hyderabad,BOM ? HYD,10:20,11:50,1h 30m,non-stop,No info,8040
Multiple carriers,15/05/2019,Delhi,Cochin,DEL ? BOM ? COK,04:55,19:00,14h 5m,1 stop,No info,9103
Air India,12/06/2019,Delhi,Cochin,DEL ? BLR ? COK,09:45,08:15 13 Jun,22h 30m,1 stop,No info,8991
Multiple carriers,15/05/2019,Delhi,Cochin,DEL ? BOM ? COK,06:00,19:00,13h,1 stop,No info,9794
Jet Airways,27/06/2019,Banglore,Delhi,BLR ? DEL,17:45,20:45,3h,non-stop,No info,8016
Jet Airways,24/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,06:30,04:40 25 May,22h 10m,1 stop,In-flight meal not included,8586
Jet Airways,12/06/2019,Kolkata,Banglore,CCU ? GAU ? BLR,10:20,17:35,7h 15m,1 stop,No info,8355
Jet Airways,1/06/2019,Banglore,Delhi,BLR ? DEL,18:55,22:00,3h 5m,non-stop,No info,8016
Jet Airways,9/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,08:25,04:40 10 Jun,20h 15m,1 stop,In-flight meal not included,8586
GoAir,9/06/2019,Kolkata,Banglore,CCU ? AMD ? BLR,16:40,00:15 10 Jun,7h 35m,1 stop,No info,9495
Multiple carriers,15/05/2019,Delhi,Cochin,DEL ? HYD ? COK,07:05,16:10,9h 5m,1 stop,No info,9646
Multiple carriers,15/06/2019,Delhi,Cochin,DEL ? HYD ? COK,07:05,16:10,9h 5m,1 stop,No info,9646
Jet Airways,18/06/2019,Banglore,Delhi,BLR ? DEL,06:00,08:45,2h 45m,non-stop,No info,8016
Air India,6/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,16:50,07:55 07 Jun,15h 5m,1 stop,No info,8366
Vistara,6/06/2019,Kolkata,Banglore,CCU ? DEL ? BLR,07:10,23:25,16h 15m,1 stop,No info,8610
Jet Airways,1/06/2019,Banglore,Delhi,BLR ? DEL,15:15,18:10,2h 55m,non-stop,No info,8016
